fips,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
48499,45129,4543,5222,4805,4245,4476,6029,7309,5826,2674,41187,2490,470,262,30,690,45129,838,1721,9.2,14.5,-5.3,0.0,24.0,24.0,4852,10919,10930,5246,6625,48384,43661,53107,17343,16607,736,48384,224.8,199.9,72.9,66.5,6.2,5.4,15.56614566,9.187170616,0.822332746,17.07559009,15.11331233,53.29911168,0,43315,14771,1315,43,48,499,36457,51.1,35.3,12869,10.6,3882,10.3,3738,15.1,5522,4.0,1442,6
46097,2213,264,308,222,203,203,347,340,173,153,2130,23,16,10,0,34,2213,-1,80,9.9,8.1,1.8,0.0,-2.3,-2.3,184,558,497,313,247,50123,44704,55542,1199,1166,33,50123,240.4,219.1,92.8,84.8,9.2,8.6,1.186474125,1.01339439,0.142978912,0.850348263,1.357045458,2.403049074,0,2255,606,1460,41,46,97,1689,42.7,32.6,551,8.7,147,6.8,114,11.3,191,3.3,57,6
53063,514631,62979,64590,75141,70651,60298,64603,62088,35396,18885,458455,10309,9276,12504,3146,20941,514631,8703,14276,12.0,9.2,2.7,1.5,12.8,14.3,21277,79810,134267,102693,65365,59408,57344,61472,244056,231302,12754,59408,278.8,246.3,100.6,91.7,6.9,6.1,207.4070032,130.3037742,6.282991208,255.9635983,301.6518714,759.2175354,113,490764,105082,1773,47,53,63,400580,41.1,32.3,129387,6.5,25990,6.5,26009,9.8,39303,2.9,11687,3
13103,62190,8829,9115,7809,9035,8522,8178,6085,3295,1322,51087,8758,282,704,78,1281,62190,2132,606,12.5,7.8,4.7,0.7,29.4,30.1,4568,14388,11462,7647,5080,65793,60362,71224,29925,28936,989,65793,228.7,202.9,79.1,71.9,7.0,6.1,28.46575994,19.66886465,0.857224339,29.42939833,20.16546358,75.60127478,0,57087,9061,375,10,13,103,45726,41.7,33.4,15272,6.1,2783,7.4,3379,10.5,4812,2.7,1215,3
48359,2131,181,390,227,305,268,296,249,146,69,1965,73,23,30,1,39,2131,18,278,12.7,5.2,7.5,0.0,0.9,0.9,165,384,342,259,245,56590,51168,62012,908,884,24,56590,224.8,199.9,72.9,66.5,6.2,5.4,0.735036371,0.433819951,0.038830709,0.806312626,0.713653495,2.516794234,0,2083,388,734,43,48,359,1605,46.3,34.9,560,7.7,124,8.1,130,12.0,192,3.0,49,3
6107,465861,78108,78615,67743,62907,53850,49612,39377,23120,12529,410842,10228,12876,18593,1077,12245,465861,2764,5053,15.0,6.6,8.4,0.2,-2.7,-2.5,81345,69974,79261,38493,102451,48763,46272,51254,204589,184940,19649,48763,279.6,243.8,96.2,87.1,7.2,6.2,181.5297744,93.23804488,4.227921954,263.36774,178.985955,692.1426216,51,458809,69266,217,4,6,107,323013,42.9,35.0,113055,6.9,22248,7.4,23820,13.1,42445,3.5,11444,3
42025,64227,6333,7240,6716,7144,8003,10012,9588,5931,3260,61335,1452,222,371,60,787,64227,362,700,9.2,12.5,-3.2,0.2,8.7,8.9,4873,21390,12894,7899,7522,53901,49480,58322,31526,29929,1597,53901,320.5,273.3,100.8,88.2,8.7,7.2,35.11982305,28.42985533,0.997978693,52.03531115,36.12783168,134.2356567,13,63987,17239,1031,38,42,25,51852,41.6,31.9,16541,8.4,4375,9.1,4706,12.4,6425,3.3,1724,3
22013,13308,1583,1658,1543,1510,1411,1936,1686,1240,741,7435,5574,59,45,0,195,13308,-331,319,11.2,15.7,-4.5,0.0,-20.1,-20.1,1620,3951,2727,1174,3481,34047,30302,37792,5670,5339,331,34047,260.3,231.8,84.1,75.8,9.1,7.8,6.751128868,2.190404332,0.451217581,7.159509337,5.117606993,21.3985654,0,13806,3706,751,18,22,13,10332,58.2,40.9,4226,11.5,1190,12.6,1306,19.1,1971,4.7,490,6
5001,17769,2342,2095,2088,1932,2142,2418,2388,1482,882,12810,4420,64,148,7,320,17769,-135,247,13.2,12.7,0.6,-0.1,-7.9,-8.0,2121,4774,3646,1937,3120,43887,39457,48317,9070,8762,308,43887,207.6,188.2,79.9,75.0,7.0,6.5,7.694058215,1.23222848,0.518833044,5.300351215,9.934473634,21.44313389,0,18352,4693,109,3,5,1,13695,52.5,38.3,5245,10.3,1411,10.8,1481,15.5,2120,3.9,536,6
39037,51323,6404,6895,5644,5548,5971,7198,6627,4431,2605,49983,330,121,239,24,626,51323,-254,607,12.0,11.2,0.9,0.3,-6.1,-5.8,3294,17172,9688,5185,4800,53853,49181,58525,25814,24803,1011,53853,292.7,248.6,93.7,83.7,8.3,7.1,26.51449034,9.817254579,0.851765379,34.71163448,23.7352765,100.025355,6,51919,13217,1291,35,39,37,39189,51.1,38.9,15245,8.9,3505,10.3,4022,13.3,5203,3.3,1277,5
18173,62567,7529,8769,6637,7597,8277,8633,7843,4813,2469,58682,1041,175,1669,29,971,62567,62,727,10.1,9.6,0.4,0.9,-0.3,0.6,2967,13321,13586,12541,4373,75534,69373,81695,33148,32176,972,75534,230.8,212.0,80.3,74.4,6.5,6.1,32.2844874,7.900489967,1.234159379,24.59904036,31.06902741,81.39842089,24,61581,13734,576,14,18,173,47646,42.9,31.6,15056,7.0,3327,8.2,3914,11.5,5465,2.8,1338,3
40057,2664,347,382,276,314,286,361,333,212,153,2191,216,71,38,0,148,2664,-33,100,9.3,12.3,-3.0,1.5,-10.8,-9.3,446,453,620,412,612,38537,34740,42334,1200,1165,35,38537,206.7,189.1,73.9,68.5,6.2,5.8,0.764119613,0.870191036,0.08445177,0.891135075,1.526887998,3.149713206,0,2758,720,1330,36,40,57,1989,52.2,38.1,758,10.1,201,9.8,195,15.2,302,3.9,77,6
5109,10673,1201,1327,1172,1142,1413,1486,1462,949,521,9891,364,123,82,4,209,10673,-48,196,9.9,12.1,-2.2,0.4,-2.8,-2.4,1153,2946,2364,1113,1856,41534,37431,45637,4255,4078,177,41534,207.6,188.2,79.9,75.0,7.0,6.5,4.621457782,0.740141515,0.311638532,3.183670917,5.967169627,12.87987889,0,10893,3014,54,3,5,109,8392,49.5,33.9,2845,10.6,886,11.1,928,14.4,1212,3.7,312,6
8091,4833,352,458,339,465,591,751,1087,610,180,4645,4,43,38,8,95,4833,24,0,5.6,5.0,0.6,0.2,3.7,3.9,62,699,1213,1866,361,68900,61564,76236,2400,2316,84,68900,285.7,262.5,95.4,88.9,7.8,7.1,2.456567076,1.906703357,0.075521406,2.123933468,2.310615595,6.185118278,0,4653,1815,262,5,8,91,4091,32.8,22.7,929,7.3,299,6.3,258,9.6,393,3.2,132,6
48045,1516,150,172,145,174,180,208,192,186,109,1411,54,12,4,0,35,1516,-2,0,7.9,6.6,1.3,1.3,-4.0,-2.6,148,366,333,249,245,44409,39531,49287,559,537,22,44409,224.8,199.9,72.9,66.5,6.2,5.4,0.522907151,0.308620857,0.027624287,0.573613299,0.507695307,1.790455213,0,1591,477,1518,43,48,45,1232,52.1,37.5,462,11.0,136,9.8,121,15.9,196,4.2,52,6
8019,9605,754,837,901,1206,1364,1635,1735,895,278,9068,108,114,97,6,212,9605,23,84,7.4,6.3,1.1,2.1,-0.8,1.3,123,1536,2270,3416,686,74019,66250,81788,6075,5891,184,74019,285.7,262.5,95.4,88.9,7.8,7.1,4.882128442,3.789341143,0.150089614,4.221059583,4.592067616,12.29217071,0,9257,2454,232,5,8,19,8157,31.2,23.3,1901,6.0,492,5.6,453,8.3,680,2.7,223,2
48451,118189,15904,16933,18611,16682,11975,13136,12419,7732,4797,107215,5181,1335,1699,187,2572,118189,500,5315,13.0,9.3,3.7,-0.5,1.1,0.6,10768,22881,23315,18162,17558,51393,47717,55069,54959,53221,1738,51393,224.8,199.9,72.9,66.5,6.2,5.4,40.76640718,24.06041587,2.153619288,44.71951333,39.58047533,139.5858253,29,116906,23527,1638,43,48,451,89953,44.1,33.7,30314,7.1,6368,6.6,5971,12.2,10963,3.0,2728,4
39157,92176,11474,11558,10630,10692,10739,12444,12252,7537,4850,88956,853,428,404,210,1325,92176,-235,1251,12.2,11.3,0.9,0.7,-4.1,-3.4,9061,29307,15602,10125,11107,51030,47404,54656,44390,42360,2030,51030,292.7,248.6,93.7,83.7,8.3,7.1,47.61996886,17.63176857,1.529768829,62.34202248,42.62850665,179.6453271,38,92531,23202,1312,35,39,157,71116,44.5,35.3,25104,8.8,6260,10.3,7303,13.0,9214,3.3,2336,5
42087,46222,5621,5553,5170,4961,5262,6471,6037,4419,2728,44882,433,78,285,16,528,46222,-112,560,11.8,11.3,0.5,0.4,-3.2,-2.8,4801,16810,6795,4050,6867,47648,44034,51262,20787,19815,972,47648,320.5,273.3,100.8,88.2,8.7,7.2,25.27454904,20.4600055,0.718211518,37.44805381,25.99997876,96.60486279,10,46452,12596,1396,38,42,87,35966,46.8,32.5,11689,9.4,3391,10.4,3754,13.2,4752,3.6,1296,5
18145,44593,5313,5795,5246,5205,5601,6569,5738,3299,1827,42814,608,158,383,63,567,44593,189,683,10.9,9.9,0.9,0.6,2.8,3.4,3679,13118,7971,5977,5065,57193,52304,62082,23195,22476,719,57193,230.8,212.0,80.3,74.4,6.5,6.1,23.00992771,5.630868495,0.87961496,17.53232545,22.14364025,58.01460487,0,44339,10052,58,14,18,145,34423,50.5,38.0,13081,7.9,2703,9.9,3406,12.9,4457,3.1,1063,2
19001,7063,806,845,718,810,713,1032,1006,600,533,6910,35,18,27,3,70,7063,10,151,11.3,12.3,-1.0,0.0,2.3,2.3,295,2204,1825,790,667,54282,48672,59892,4116,4018,98,54282,218.2,193.1,84.8,77.9,6.9,6.5,4.301160435,1.908891702,0.264067082,2.859980768,4.836008168,9.146120029,0,7192,2161,579,15,19,1,5535,43.7,35.4,1959,8.5,470,7.8,431,11.5,636,3.3,183,6
48243,2252,62,138,179,206,262,350,527,370,158,2117,32,28,25,1,49,2252,-19,87,7.5,8.8,-1.3,1.8,-8.8,-7.1,254,387,467,598,284,51343,45852,56834,1082,1050,32,51343,224.8,199.9,72.9,66.5,6.2,5.4,0.776772364,0.458452619,0.04103555,0.852095745,0.75417535,2.65969996,0,2236,965,396,43,48,243,2078,50.1,35.4,736,10.7,223,8.7,181,16.4,342,4.2,87,6
31161,5190,624,630,432,527,552,626,841,539,419,4364,21,555,26,14,210,5190,-88,136,11.3,13.6,-2.3,0.0,-14.5,-14.5,354,1266,1202,873,834,43819,39081,48557,2690,2621,69,43819,239.2,214.5,88.2,80.3,6.8,6.2,2.811195749,2.211294646,0.250182971,2.404984688,3.389575735,7.384432852,0,5241,1703,677,27,31,161,4041,46.0,35.2,1422,9.8,394,9.1,368,13.8,560,3.9,160,6
21231,20468,2295,2319,2325,2287,2549,2861,2913,1987,932,19570,409,78,91,21,299,20468,-153,331,11.3,10.6,0.8,0.0,-8.2,-8.2,4115,5482,3179,1879,5629,33701,30277,37125,7598,7064,534,33701,230.9,214.6,77.3,72.9,8.3,7.6,13.43950522,4.516479941,0.480963888,9.046701707,8.703156072,29.57240821,0,20692,5282,439,17,21,231,16293,60.0,42.9,6990,12.4,2024,15.5,2530,18.1,2943,4.2,684,6
21161,17150,2165,2225,2085,1884,2079,2407,2260,1381,664,15474,1055,64,162,6,389,17150,-75,298,12.0,11.0,1.0,1.6,-7.0,-5.4,1696,4423,3412,2214,3057,41807,37885,45729,7254,6854,400,41807,230.9,214.6,77.3,72.9,8.3,7.6,11.26087134,3.784328268,0.402996418,7.580170719,7.292316134,24.77852261,5,17167,4041,516,17,21,161,13143,53.8,39.2,5152,10.2,1338,12.2,1607,15.2,1995,3.6,470,5
48489,21515,2767,3047,4002,3053,2478,2142,1934,1337,755,20458,589,150,188,13,117,21515,-59,3298,12.9,8.7,4.1,0.9,-7.8,-6.8,4637,4964,2628,1371,6369,33171,29564,36778,6381,5747,634,33171,224.8,199.9,72.9,66.5,6.2,5.4,7.421073454,4.379932544,0.392042567,8.140692698,7.20518768,25.41005535,0,21839,3957,1651,43,48,489,16427,55.0,43.8,7195,8.9,1463,7.5,1237,18.3,3003,4.2,689,5
37099,43327,3921,6112,7741,4592,4478,5112,5669,3991,1711,36972,1010,3915,453,19,958,43327,135,4014,8.7,8.4,0.3,1.1,1.8,2.9,3141,7205,8407,8226,6570,44502,41963,47041,19484,18682,802,44502,255.0,223.5,86.2,78.1,7.1,6.2,19.68229375,17.70029469,0.467334513,21.09264255,16.79066145,62.50181854,9,41725,10654,35,33,37,99,36132,43.7,30.4,10984,8.1,2926,8.6,3099,11.5,4157,3.2,1153,5
47045,37320,4731,5043,4607,4320,4674,5048,4385,3025,1487,30858,5341,140,296,12,673,37320,-83,516,12.2,12.3,0.0,0.5,-2.7,-2.2,4416,9511,7228,4310,6735,44302,40030,48574,16239,15497,742,44302,253.1,225.8,85.1,77.8,8.1,7.4,31.68612159,6.570956321,0.633942934,19.77350698,13.70419246,55.69326485,10,37751,8344,1479,42,47,45,28393,51.2,35.6,10108,9.5,2698,11.4,3235,14.7,4170,3.6,1009,5
22011,37253,5052,4983,4905,4814,4674,4728,4209,2605,1283,30962,4590,460,245,44,952,37253,406,1296,12.4,11.2,1.2,0.2,9.5,9.7,3741,9302,7112,4281,5528,57005,52504,61506,14542,13769,773,57005,260.3,231.8,84.1,75.8,9.1,7.8,18.89839222,6.131584956,1.263090512,20.04156908,14.3256848,59.90086842,6,36598,7788,750,18,22,11,28085,49.3,34.7,9745,8.4,2371,9.9,2793,12.8,3586,3.3,922,5
21083,37317,5042,4699,4448,4333,4406,5057,4587,3122,1623,34483,1596,190,190,38,820,37317,144,463,13.5,11.1,2.4,1.4,0.1,1.5,3716,9954,7511,4114,6204,46785,42865,50705,15447,14670,777,46785,230.9,214.6,77.3,72.9,8.3,7.6,24.50273677,8.234389386,0.876887308,16.49383269,15.86748462,53.91604247,8,37259,8947,712,17,21,83,28376,53.3,37.5,10641,10.2,2905,12.4,3514,15.9,4505,3.6,1020,5
26109,22983,2128,2521,2218,2294,2527,3585,3856,2405,1449,21624,152,708,101,8,390,22983,-24,382,8.1,10.7,-2.7,-0.2,1.9,1.7,1306,7360,5663,2874,2810,46486,42454,50518,11019,10573,446,46486,287.0,249.7,97.8,87.6,7.9,6.7,10.16263744,8.698022042,0.33109045,17.04885896,13.84831794,46.68145427,0,23389,7186,871,22,26,109,18802,48.2,36.7,6900,10.1,1906,10.9,2053,13.1,2465,3.7,690,5
53031,31729,1993,2180,2388,2824,2840,4266,7516,5574,2148,28996,327,740,603,79,984,31729,538,628,5.7,11.9,-6.2,0.1,23.1,23.2,1353,5329,8162,10679,3949,55893,51626,60160,12156,11448,708,55893,278.8,246.3,100.6,91.7,6.9,6.1,12.78744733,8.033733784,0.387370811,15.78115001,18.5980095,46.80870989,6,30524,13626,36,47,53,31,27975,34.4,25.3,7078,9.4,2633,7.7,2142,12.1,3379,3.9,1077,6
19121,16249,2035,2370,1548,1926,2217,2305,2004,1156,688,15754,105,64,126,1,199,16249,219,170,10.1,8.9,1.2,0.6,11.8,12.4,554,3868,3776,2569,1127,74794,68817,80771,8397,8132,265,74794,218.2,193.1,84.8,77.9,6.9,6.5,9.89516578,4.391559006,0.607507576,6.579615956,11.12562604,21.0413853,0,15720,3468,44,15,19,121,12202,43.1,37.2,4539,6.6,805,6.4,786,9.3,1136,2.7,332,3
47079,32358,3427,3852,3385,3378,3712,4686,4711,3519,1688,28991,2463,140,159,15,590,32358,-62,490,9.8,14.5,-4.7,0.2,2.6,2.8,3272,11010,5078,3986,5982,43159,39201,47117,14231,13636,595,43159,253.1,225.8,85.1,77.8,8.1,7.4,27.47319192,5.6972938,0.549655023,17.1444571,11.88210771,48.28838864,6,32263,9544,33,42,47,79,25720,49.8,36.4,9362,11.0,2820,12.7,3272,16.0,4114,4.0,1022,5
47179,128607,13029,15577,20591,14504,15950,16983,15830,10802,5341,117563,5748,566,2076,76,2578,128607,994,4529,9.7,10.9,-1.2,1.1,7.9,9.0,9861,24962,23877,28075,18528,49242,45631,52853,59859,57747,2112,49242,253.1,225.8,85.1,77.8,8.1,7.4,109.1923108,22.64391692,2.184606079,68.14071309,47.22548445,191.9223932,76,126437,29936,64,42,47,179,104120,41.9,31.3,32590,8.2,8520,9.5,9865,12.2,12717,3.1,3218,4
13155,9398,1004,1218,1323,1208,1235,1181,1001,782,446,6552,2636,18,78,3,111,9398,15,996,10.3,12.2,-1.9,-0.2,3.8,3.6,1142,2518,1657,889,2040,38156,34110,42202,3340,3153,187,38156,228.7,202.9,79.1,71.9,7.0,6.1,4.301675701,2.9723105,0.129541636,4.447298368,3.04735531,11.42467889,0,9278,2170,394,10,13,155,7409,52.2,36.6,2712,9.6,710,11.1,823,16.2,1198,4.0,296,6
34007,507078,62905,63607,66237,68227,63853,70385,57979,33720,20165,350655,109413,3235,30428,555,12792,507078,735,7497,11.9,9.4,2.5,3.1,-4.1,-1.0,40216,104485,92295,110463,64417,67135,64499,69771,249945,238357,11588,67135,306.5,271.0,97.7,87.5,7.6,6.7,314.0307622,105.9860938,4.667486406,402.4284011,154.1408925,891.831427,199,510996,104370,353,30,34,7,391988,39.2,29.3,114852,6.6,25870,6.7,26160,12.0,46978,3.0,11719,2
31131,15985,2092,2089,1672,1830,1825,2201,2045,1260,971,15308,155,106,116,24,276,15985,53,278,12.3,10.2,2.1,1.8,-0.6,1.3,924,3956,3633,2368,1464,60734,55816,65652,8134,7904,230,60734,239.2,214.5,88.2,80.3,6.8,6.2,8.658374575,6.810702297,0.77055391,7.407260163,10.43976265,22.74376862,0,15875,4084,1095,27,31,131,12151,43.9,36.4,4423,7.3,884,7.3,882,10.8,1317,3.1,372,6
5097,8924,834,988,850,731,938,1455,1403,1130,595,8374,72,119,143,3,213,8924,17,121,9.4,16.4,-7.0,1.5,7.5,9.0,1461,2450,2075,722,1649,38318,34245,42391,3036,2890,146,38318,207.6,188.2,79.9,75.0,7.0,6.5,3.864132788,0.61885345,0.260569874,2.661958143,4.98932088,10.76923444,0,9059,3095,50,3,5,97,7285,50.5,33.9,2470,12.5,909,12.7,922,15.9,1159,4.2,306,6
21021,30100,3214,3918,4399,3364,3707,3829,3686,2436,1547,26593,2398,88,320,8,693,30100,142,3267,10.7,10.8,-0.1,0.5,4.4,4.9,2561,6910,5791,4671,3962,47528,43368,51688,12612,12053,559,47528,230.9,214.6,77.3,72.9,8.3,7.6,19.76397826,6.641882266,0.707299836,13.3039731,12.79875893,43.48883561,22,29773,7324,696,17,21,21,24085,51.9,36.0,8671,9.5,2282,11.1,2663,14.3,3453,3.4,815,5
39079,32384,4190,4194,3851,3945,4024,4310,4210,2445,1215,31362,233,148,110,14,517,32384,-1,325,12.0,12.0,0.0,0.4,-0.3,0.1,3416,9252,6070,3372,5350,44726,40841,48611,12727,11892,835,44726,292.7,248.6,93.7,83.7,8.3,7.1,16.73022339,6.194532126,0.537450462,21.9024915,14.97658348,63.11441453,4,32624,7195,35,35,39,79,24732,59.2,43.7,10808,9.3,2308,11.5,2850,14.7,3640,3.5,857,5
36023,47823,4931,7171,8612,5031,5057,6168,5531,3371,1951,45230,946,171,539,17,920,47823,-13,3820,10.4,8.8,1.6,0.5,-2.4,-1.9,2800,9850,9406,8106,7426,51751,49475,54027,22927,21762,1165,51751,375.1,304.1,112.9,94.8,10.2,7.4,30.86119143,21.76263385,0.406229306,50.70524832,15.85762592,119.6859211,12,48334,10162,1164,32,36,23,38585,40.9,31.3,12077,7.0,2702,8.2,3149,9.9,3838,2.8,1078,5
17169,6907,619,761,708,774,927,1035,1007,669,407,6567,250,13,29,0,48,6907,-69,463,8.2,10.9,-2.7,1.3,-8.4,-7.1,538,1986,1772,954,778,52018,46544,57492,3334,3185,149,52018,284.4,240.5,99.6,87.2,7.0,5.8,2.690465879,1.350925039,0.101373588,5.231852951,3.281902162,11.59236799,0,7181,2052,527,13,17,169,5652,49.3,35.7,2018,9.2,522,10.1,569,12.7,719,3.6,201,6
36081,2278906,268160,233715,317457,343015,302616,313052,258448,147978,94465,1092235,471907,30186,611274,5285,68019,2278906,-17959,27770,12.7,7.3,5.5,6.0,-19.4,-13.4,303881,454105,369271,518999,261819,68432,67082,69782,1162225,1120459,41766,68432,375.1,304.1,112.9,94.8,10.2,7.4,1470.626149,1037.053235,19.35801608,2416.253573,755.6623143,5703.38464,129,2339280,470619,1173,32,36,81,1820449,36.3,25.3,460574,6.2,112422,6.1,110259,13.3,242663,3.0,54827,1
21073,50815,5733,6334,6634,6159,6441,6947,6554,4018,1995,42829,5403,192,1120,11,1260,50815,311,1873,10.7,10.0,0.7,1.4,4.0,5.4,3866,10781,10118,10514,6352,53134,49147,57121,25051,24115,936,53134,230.9,214.6,77.3,72.9,8.3,7.6,33.36566629,11.21286536,1.194067812,22.45984694,21.60694136,73.41811234,10,49969,11999,29,17,21,73,40226,49.0,35.9,14441,8.4,3373,9.6,3879,12.8,5151,3.0,1224,5
6109,54539,4951,5153,6055,6349,5731,7236,9402,6406,3256,49268,1109,1256,759,157,1990,54539,500,3584,8.2,10.3,-2.1,0.9,10.4,11.3,3936,11680,17269,8238,6417,56500,51386,61614,21339,20357,982,56500,279.6,243.8,96.2,87.1,7.2,6.2,21.25194503,10.91550855,0.494968747,30.83283033,20.95413654,81.0301065,6,53899,17942,218,4,6,109,45381,37.5,26.9,12207,8.3,3758,8.2,3726,11.6,5265,3.6,1627,5
20185,4178,535,560,398,445,376,604,584,374,302,3951,23,90,19,1,94,4178,-29,69,11.7,11.4,0.2,0.0,-6.7,-6.7,279,884,1059,697,549,47835,42612,53058,1952,1899,53,47835,227.6,206.5,88.0,80.5,6.8,6.3,2.356264544,1.193917235,0.199464538,1.729170996,2.567209055,5.471642329,0,4251,1151,680,16,20,185,3199,48.8,36.9,1180,9.4,299,9.0,289,13.7,438,3.6,116,6
40101,68362,9136,9360,8845,8681,8025,8500,8068,4964,2783,41012,7502,13366,450,76,5956,68362,-597,3505,12.3,12.9,-0.6,0.0,-8.2,-8.2,6854,16633,13452,8947,10094,43911,40666,47156,29238,28057,1181,43911,206.7,189.1,73.9,68.5,6.2,5.8,19.60838776,22.33033018,2.167151609,22.86778378,39.18210109,80.82608642,24,69471,15273,1341,36,40,101,51723,53.4,40.4,20896,9.6,4966,10.3,5319,14.9,7703,3.7,1924,5
8003,16683,2296,2790,3089,2037,1581,1756,1642,982,510,14559,353,884,274,42,571,16683,140,1272,12.4,6.7,5.7,-0.1,2.9,2.8,1287,2598,3157,2484,2954,42897,38403,47391,8447,8095,352,42897,285.7,262.5,95.4,88.9,7.8,7.1,8.479807268,6.581736418,0.26069183,7.331591568,7.975998338,21.35036794,6,16345,2952,223,5,8,3,12671,37.0,28.6,3624,6.4,809,6.3,796,10.4,1323,3.2,404,6
4012,21098,1934,1957,1914,1801,1609,2243,3035,4224,2381,16143,256,3837,205,29,628,21098,363,388,9.9,14.6,-4.7,3.5,18.5,21.9,3606,5248,5084,1972,4921,37350,33870,40830,8938,8381,557,37350,242.0,224.0,78.1,73.2,6.9,6.1,10.01115978,5.707214216,0.244174629,9.781694467,7.910669601,27.26812813,3,20477,9183,100,2,4,12,17558,54.5,34.6,6075,14.5,2538,12.6,2215,17.7,3108,5.5,970,6
10003,559335,65275,71317,77609,75954,68327,77974,64390,37577,20912,363728,146038,2580,32227,374,14388,559335,2916,17474,11.3,8.6,2.7,2.8,-0.2,2.6,32485,116387,94982,136613,62976,69562,66912,72212,298915,287977,10938,69562,284.6,252.3,96.8,87.2,7.0,6.6,301.8834001,147.4717759,4.04824483,285.1121001,237.6898036,916.0599728,119,555036,112051,286,7,10,3,439108,40.5,33.1,145345,5.8,25402,6.4,28308,11.2,49031,2.9,12823,2
28087,58930,7591,7870,8724,7357,6668,7565,6883,3988,2284,31103,26420,171,553,42,641,58930,-259,1468,12.7,10.3,2.4,0.6,-7.3,-6.7,5585,12366,12055,9306,13276,44348,40261,48435,25329,24110,1219,44348,191.3,174.8,65.9,61.2,7.1,6.7,41.16080535,2.111316478,1.95346104,23.26394511,21.64592688,66.71365431,18,59558,12035,42,24,28,87,45040,50.2,37.8,17025,7.9,3552,8.8,3960,14.6,6591,3.5,1571,5
51089,50953,5161,5708,5252,5085,5878,7804,7298,5610,3157,37899,11495,177,342,30,1010,50953,-297,561,8.6,14.8,-6.2,0.2,0.2,0.5,8015,12967,12026,4839,10068,36471,32927,40015,23565,22682,883,36471,263.2,231.8,90.3,81.7,7.3,6.3,26.78750553,12.57421541,0.574274348,25.4116399,22.30696921,70.30075144,0,51956,15335,33,46,51,89,41058,54.0,36.8,15109,11.1,4559,11.9,4901,16.9,6951,4.5,1830,5
21069,14432,1876,1927,1617,1612,1861,1986,1807,1204,542,13980,218,21,42,1,170,14432,4,22,12.3,12.0,0.3,0.0,0.1,0.1,2112,3758,2708,1243,2669,42571,38228,46914,6142,5808,334,42571,230.9,214.6,77.3,72.9,8.3,7.6,9.476203797,3.184572919,0.339127948,6.378835208,6.136600959,20.8515241,3,14515,3347,710,17,21,69,10957,54.4,40.5,4438,10.7,1173,13.4,1473,15.4,1687,3.7,401,6
29189,996945,118621,124831,126172,126009,116244,135937,125657,74880,48594,679494,247870,2143,45149,221,22068,996945,297,19326,11.3,10.1,1.3,2.6,-3.6,-1.0,46247,146184,199438,297633,102720,66992,65001,68983,525125,509324,15801,66992,273.1,236.3,86.6,79.0,7.0,6.3,556.0414192,108.2140895,19.8528104,620.1562332,445.2236825,1768.039222,468,999539,235062,1021,25,29,189,777418,40.7,29.9,232448,6.8,52875,6.7,52225,10.4,81047,2.9,22399,2
8037,54993,6196,6909,7277,8827,8511,7513,6104,2842,814,51910,859,750,722,54,698,54993,1,78,11.3,2.5,8.8,1.6,-10.4,-8.8,4075,5979,9672,18316,3673,86896,80098,93694,36207,35218,989,86896,285.7,262.5,95.4,88.9,7.8,7.1,27.9524091,21.69570406,0.859331402,24.16748877,26.29167875,70.37827632,5,53726,8107,241,5,8,37,43005,27.7,22.8,9805,4.7,2017,4.6,1980,6.9,2987,2.3,994,5
